Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_38_733.jpg;0;0;0;0;99.66999;85.58897;0.0002337684;53.51086;-1.374074E-06
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_38_799.jpg;0;0;0;0;99.66999;85.58897;0.0002337684;53.51086;-1.374074E-06
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_38_866.jpg;0;0;0;0;99.66999;85.58897;0.0002337684;53.51086;-1.374074E-06
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_38_933.jpg;0;0;0;0;99.66999;85.58897;0.0002337684;53.51086;-1.374074E-06
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_38_999.jpg;0;0;0;0;99.66999;85.58897;0.0002337684;53.51086;-1.374074E-06
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_39_066.jpg;0;0;0;0;99.66999;85.58897;0.0002337684;53.51086;-1.374074E-06
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_39_133.jpg;0;0;0;0;99.66999;85.58897;0.0002337684;53.51086;-1.374074E-06
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_39_200.jpg;0;0;0;0;99.66999;85.58897;0.0002337684;53.51086;-1.374074E-06
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_39_266.jpg;0;0;0;0;99.66999;85.58897;0.0002337684;53.51086;-1.374074E-06
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_39_333.jpg;0;0;0;0;99.66999;85.58897;0.0002337684;53.51086;-1.374074E-06
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_39_400.jpg;0;0;0;0;99.66999;85.58897;0.0002337684;53.51086;-1.374074E-06
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_39_466.jpg;0;0;0;0;99.66999;85.58897;0.0002337684;53.51086;-1.374074E-06
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_39_533.jpg;0;0;0;0;99.66999;85.58897;0.0002337684;53.51086;-1.374074E-06
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_39_600.jpg;0;0;0;0;99.66999;85.58897;0.0002337684;53.51086;-1.374074E-06
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_39_666.jpg;0;0;0;0;99.66999;85.58897;0.0002337684;53.51086;-1.374074E-06
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_39_733.jpg;0;0;0;0;99.66999;85.58897;0.0002337684;53.51086;-1.374074E-06
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_39_799.jpg;0;0;0;0;99.66999;85.58897;0.0002337684;53.51086;-1.374074E-06
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_39_866.jpg;0;0;0;0;99.66999;85.58897;0.0002337684;53.51086;-1.374074E-06
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_39_933.jpg;0;0;0;0;99.66999;85.58897;0.0002337684;53.51086;-1.374074E-06
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_40_000.jpg;0;0;0;0;99.66999;85.58897;0.0002337684;53.51086;-1.374074E-06
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_40_066.jpg;0;0;0;0;99.66999;85.58897;0.0002337684;53.51086;-1.374074E-06
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_40_133.jpg;0;0;0;0;99.66999;85.58897;0.0002337684;53.51086;-1.374074E-06
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_40_199.jpg;0;0;0;0;99.66999;85.58897;0.0002337684;53.51086;-1.374074E-06
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_40_266.jpg;0;0;0;0;99.66999;85.58897;0.0002337684;53.51086;-1.374074E-06
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_40_333.jpg;0;0;0;0;99.66999;85.58897;0.0002337684;53.51086;-1.374074E-06
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_40_400.jpg;0;0.199203;0;0;99.67021;85.58926;0.007778765;53.5074;-2.415621E-06
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_40_466.jpg;0;0.4005032;0;0.03685793;99.67128;85.59071;0.0470891;53.42864;5.226031E-06
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_40_533.jpg;0;0.600366;0;0.0322434;99.67443;85.59493;0.1545204;53.23821;0.0003576491
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_40_599.jpg;0;0.8002921;0;0.07805859;99.67873;85.60069;0.2941779;53.23064;0.0004398326
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_40_666.jpg;0;1;0;0.1442999;99.68549;85.60966;0.4985431;53.18461;-0.001392731
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_40_733.jpg;0;1;0;0.1819377;99.69759;85.62577;0.8088819;53.26754;-0.0006122167
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_40_800.jpg;0;1;0;0.21769;99.70905;85.64097;1.065479;53.19613;-0.0007378413
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_40_866.jpg;0;1;0;0.2908298;99.72193;85.65807;1.292965;53.15595;-0.001306473
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_40_933.jpg;0;1;0;0.3398148;99.73766;85.67965;1.218611;53.17004;-0.002396818
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_41_000.jpg;0;1;0;0.3916665;99.75204;85.69872;1.125092;53.25407;-0.0001708143
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_41_066.jpg;0;1;0;0.4836303;99.76926;85.72164;1.112781;53.38733;-0.0009421834
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_41_133.jpg;0;1;0;0.5265256;99.79494;85.75594;1.151041;53.39903;-0.0002724354
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_41_200.jpg;0;1;0;0.5669307;99.81622;85.78433;1.20048;53.36052;2.380416E-05
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_41_266.jpg;0;1;0;0.6235439;99.83916;85.81498;1.235422;53.37101;-0.001331583
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_41_333.jpg;0;1;0;0.6808735;99.8718;85.85857;1.228867;53.38594;-0.001101595
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_41_400.jpg;0;1;0;0.7173785;99.89812;85.89372;1.200835;53.37774;-0.0005908077
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_41_466.jpg;0;1;0;0.8042973;99.92683;85.93209;1.199859;53.40069;-0.0003794788
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_41_533.jpg;0;1;0;0.8439367;99.96806;85.98705;1.209212;53.36468;-0.0007423614
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_41_600.jpg;0;1;0;0.9060039;100.0014;86.03151;1.227232;53.36306;-0.0008292578
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_41_666.jpg;0;1;0;0.9714251;100.0362;86.078;1.228136;53.35397;-0.0008642441
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_41_733.jpg;0;1;0;1.014002;100.0853;86.14341;1.213261;53.34408;-0.0008222883
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_41_799.jpg;0;1;0;1.059028;100.1242;86.1953;1.221815;53.33744;-0.000799127
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_41_866.jpg;0;1;0;1.126767;100.1649;86.2495;1.228662;53.32769;-0.000841881
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_41_933.jpg;0;1;0;1.169025;100.2216;86.3251;1.230401;53.30445;-0.0007925913
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_42_000.jpg;0;1;0;1.219195;100.2661;86.38432;1.22949;53.27742;-0.0005861705
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_42_066.jpg;0;1;0;1.281696;100.3123;86.44582;1.231751;53.2494;-0.0008282451
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_42_133.jpg;0;1;0;1.32801;100.3767;86.53131;1.23575;53.22589;-0.0009479626
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_42_200.jpg;0;1;0;1.3769;100.427;86.59814;1.242475;53.19942;-0.0008424191
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_42_266.jpg;0;1;0;1.43805;100.479;86.66715;1.246816;53.18444;-0.0008793817
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_42_333.jpg;0;1;0;1.485255;100.5511;86.7626;1.249831;53.16889;-0.0009629655
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_42_399.jpg;0;1;0;1.533044;100.6071;86.83686;1.256444;53.15543;-0.0009618204
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_42_466.jpg;0;1;0;1.594181;100.6649;86.91325;1.258447;53.14504;-0.0009751646
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_42_533.jpg;0;1;0;1.640432;100.7445;87.01859;1.263981;53.13046;-0.0009875762
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_42_600.jpg;0;1;0;1.687315;100.8062;87.1002;1.270789;53.11915;-0.001034334
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_42_666.jpg;0;1;0;1.748621;100.8695;87.18391;1.273303;53.10954;-0.001062223
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_42_733.jpg;0;1;0;1.79427;100.9566;87.299;1.280869;53.09384;-0.001073488
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_42_800.jpg;0;1;0;1.839223;101.0239;87.38783;1.284497;53.0825;-0.001094786
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_42_866.jpg;0;1;0;1.900431;101.0928;87.4788;1.28869;53.07149;-0.001103061
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_42_933.jpg;0;0.7997019;0;1.942661;101.187;87.60305;1.287918;53.05923;-0.000692532
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_43_000.jpg;0;0.599695;0;1.976304;101.259;87.69797;1.28645;53.0492;-0.000588932
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_43_067.jpg;0;0.3986648;0;2.006137;101.3317;87.79378;1.278509;53.03715;-0.000550154
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_43_133.jpg;0;0.199126;0;2.017314;101.4288;87.92173;1.230667;53.02044;-0.0004740604
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_43_200.jpg;0;0;0;2.020146;101.5013;88.01714;1.153531;53.00818;-0.0003837156
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_43_266.jpg;1.503094;0;0;2.012576;101.573;88.11184;1.038738;53.02516;0.001381713
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_43_333.jpg;4.503289;0;0;2.005973;101.6653;88.23867;0.8332635;53.47283;0.05698798
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_43_399.jpg;7.504654;0;0;1.998416;101.7312;88.33474;0.6461727;54.17407;0.1570718
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_43_466.jpg;4.51265;0;0;1.988614;101.7958;88.43086;0.4444417;54.868;0.2695468
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_43_533.jpg;1.510025;0;0;1.982813;101.8823;88.55804;0.1747295;55.34357;0.3842434
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_43_599.jpg;0;0;0;1.976473;101.9477;88.65271;359.9818;55.41258;0.4397344
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_43_666.jpg;0;0;0;1.967257;102.0138;88.74738;359.8337;55.40858;0.4460532
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_43_733.jpg;0;0;0;1.96015;102.1017;88.87383;359.6779;55.397;0.4251677
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_43_799.jpg;0;0;0;1.952927;102.1675;88.96873;359.5887;55.39106;0.3917946
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_43_866.jpg;1.502638;0;0;1.943654;102.2329;89.06374;359.5165;55.41883;0.3562193
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_43_933.jpg;4.50256;0;0;1.936045;102.3176;89.19197;359.4564;55.87569;0.3542067
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_44_000.jpg;7.499698;0;0;1.92791;102.3785;89.28965;359.4371;56.57807;0.3998014
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_44_066.jpg;10.50331;0;0;1.915146;102.4364;89.38882;359.4386;57.58259;0.492679
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_44_133.jpg;13.5036;0;0;1.904062;102.5085;89.52365;359.4922;59.38804;0.6727151
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_44_199.jpg;10.50385;0;0;1.893654;102.5609;89.62628;359.6067;60.68703;0.7645599
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_44_266.jpg;7.511397;0;0;1.883342;102.6122;89.72976;359.7629;61.74834;0.8135933
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_44_333.jpg;4.507828;0;0;1.877744;102.6796;89.86717;359.9418;62.69778;0.8446714
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_44_399.jpg;1.503764;0;0;1.872234;102.7303;89.96912;0.04066752;63.04158;0.8297948
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_44_466.jpg;0;0;0;1.864359;102.7815;90.06968;0.09808415;63.10752;0.7658793
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_44_533.jpg;0;0;0;1.858403;102.8491;90.20274;0.1377546;63.1158;0.6665548
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_44_600.jpg;0;0;0;1.852373;102.8994;90.30185;0.1450519;63.11644;0.5860683
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_44_666.jpg;0;0;0;1.84435;102.9494;90.40038;0.1343773;63.1168;0.5014474
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_44_733.jpg;0;0;0;1.838327;103.0155;90.53087;0.0959876;63.1172;0.3851958
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_44_799.jpg;-1.497198;0;0;1.832292;103.0653;90.62791;0.05202493;63.04396;0.2862725
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_44_866.jpg;-4.496224;0;0;1.823338;103.1163;90.72363;-0.003346162;62.73156;0.1522285
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_44_933.jpg;-7.492279;0;0;1.815274;103.1874;90.84846;359.9082;61.83749;359.8996
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_44_999.jpg;-4.486638;0;0;1.807736;103.2411;90.94118;359.8398;61.2115;359.7134
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_45_066.jpg;-1.494543;0;0;1.799865;103.294;91.03457;359.8036;60.85912;359.5963
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_45_133.jpg;0;0;0;1.7936;103.3633;91.15946;359.7729;60.78361;359.5131
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_45_199.jpg;0;0;0;1.787069;103.4152;91.25289;359.7598;60.78298;359.4785
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_45_266.jpg;0;0;0;1.778751;103.467;91.34605;359.7523;60.78593;359.4636
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_45_333.jpg;0;0.09991801;0;1.772536;103.5359;91.46991;359.749;60.78925;359.469
/Users/thebigapple/austinjalexander/sandbox/python/robotics/IMG/robocam_2018_07_12_22_43_45_399.jpg;0;0.3002161;0;1.771836;103.5879;91.56316;359.7659;60.79043;359.4874
